DocumentId,PartnerId,DocumentDate,City,Sales
779608,12308,4/14/2022,BUCURESTI SECTORUL 2,0
779610,12310,4/14/2022,GHEORGHENI,270
779629,1190,4/14/2022,BRASOV,154
779646,7128,4/14/2022,IASI,272
779659,633,4/14/2022,BARLAD,596
779705,1038,4/15/2022,BUCURESTI SECTORUL 2,228
779736,7287,4/15/2022,SANGEORGIU DE MURES,907
779758,6250,4/15/2022,BRASOV,270
779762,1009,4/15/2022,TIMISOARA,653
779778,300,4/15/2022,DROBETA TURNU SEVERIN,596
779809,10874,4/15/2022,SIGHETU MARMATIEI,948
779815,12296,4/15/2022,CLUJ-NAPOCA,228
779820,12053,4/15/2022,IASI,"1,843"
779845,1098,4/15/2022,BUCURESTI SECTORUL 6,738
779847,10874,4/15/2022,SIGHETU MARMATIEI,118
779849,1098,4/15/2022,BUCURESTI SECTORUL 2,623
779851,1098,4/15/2022,BUCURESTI SECTORUL 3,288
779854,1073,4/15/2022,BUCURESTI,39
779867,1073,4/15/2022,BUCURESTI,155
779876,1073,4/15/2022,BUCURESTI,"1,318"
779882,11444,4/15/2022,DROBETA TURNU SEVERIN,360
779889,12161,4/15/2022,MEREI,541
779921,6273,4/15/2022,CONSTANTA,0
779926,6345,4/15/2022,CLUJ NAPOCA,88
779937,6273,4/15/2022,CONSTANTA,811
779947,10835,4/15/2022,TIMISOARA,-39
779974,7714,4/18/2022,HUEDIN,457
779976,12317,4/18/2022,HUNEDOARA,105
779978,12318,4/18/2022,BRAD,291
779988,554,4/18/2022,CRAIOVA,973
779990,554,4/18/2022,CRAIOVA,988
780002,10776,4/18/2022,GALATI,310
780026,11301,4/18/2022,RUPEA,507
780030,954,4/18/2022,ARAD,316
780051,10001,4/18/2022,RADAUTI,597
780070,11119,4/18/2022,ARAD,524
780072,1430,4/18/2022,SANNICOLAU MARE,686
780074,1106,4/18/2022,SUCEAVA,990
780076,10146,4/18/2022,SUCEVITA,997
780083,5871,4/18/2022,CLUJ NAPOCA,805
780094,4518,4/18/2022,TARGU JIU,"1,689"
780097,4518,4/18/2022,TARGU JIU,"2,048"
780103,10949,4/18/2022,LUGOJ,675
780113,7779,4/18/2022,MARGINA,"2,789"
780148,12110,4/18/2022,BUCURESTI SECTORUL 3,253
780150,8992,4/18/2022,BISTRITA,199
780152,8992,4/18/2022,BISTRITA,"1,302"
780158,650,4/18/2022,PETROSANI,"2,782"
780170,5390,4/18/2022,TARGU MURES,116
780171,1098,4/18/2022,BUCURESTI SECTORUL 5,756
780173,6805,4/18/2022,TARGU MURES,78
780178,8191,4/18/2022,IASI,"1,196"
780190,316,4/18/2022,TIMISOARA,363
780192,113,4/18/2022,DEJ,"11,063"
780202,10637,4/18/2022,MOISEI,"1,317"
780205,316,4/18/2022,TIMISOARA,377
780208,1838,4/18/2022,SANPETRU,335
780211,10910,4/18/2022,BUCURESTI,0
780218,11797,4/18/2022,TIMISOARA,"1,727"
780226,10910,4/18/2022,BUCURESTI,811
780240,615,4/18/2022,CORUNCA,228
780244,9908,4/18/2022,SFANTU  GHEORGHE,838
780250,1098,4/18/2022,BUCURESTI SECTORUL 6,"1,781"
780262,11815,4/18/2022,RESITA,"1,438"
780266,9676,4/18/2022,MOLDOVA NOUA,"2,696"
780269,8362,4/18/2022,CARANSEBES,"2,181"
780275,12266,4/18/2022,BUCURESTI SECTORUL 6,809
780292,6557,4/18/2022,DUMBRAVITA,661
780295,690,4/18/2022,SOVATA,"1,331"
780298,10534,4/18/2022,BORSA,270
780299,11386,4/18/2022,TARGU FRUMOS,99
780301,11132,4/18/2022,GIROC,299
780330,10592,4/18/2022,BRASOV,85
780333,8198,4/18/2022,BACAU,435
780337,8198,4/18/2022,BACAU,435
780342,9831,4/18/2022,LETCANI,981
780359,954,4/19/2022,ARAD,"1,713"
780361,12085,4/19/2022,MACEA,413
780363,11173,4/19/2022,TIMISOARA,643
780372,12166,4/19/2022,TIMISOARA,290
780382,8655,4/19/2022,MIERCUREA CIUC,553
780396,11187,4/19/2022,SANCRAIU DE MURES,270
780401,12277,4/19/2022,TARGU MURES,39
780404,10691,4/19/2022,TARGU MURES,194
780427,10613,4/19/2022,LUPENI,428
780431,11352,4/19/2022,IZVORUL MURESULUI,542
780452,9226,4/19/2022,SOVATA,477
780469,1098,4/19/2022,BUCURESTI SECTORUL 1,"1,123"
780471,5820,4/19/2022,BUCURESTI SECTORUL 5,"3,070"
780479,564,4/19/2022,TARGU-MURES,39
780481,689,4/19/2022,TIMISOARA,778
780495,12083,4/19/2022,MIERCUREA CIUC,277
780497,1851,4/19/2022,MIERCUREA CIUC,310
780500,780,4/19/2022,OTOPENI,228
780502,1851,4/19/2022,MIERCUREA CIUC,171
780515,1098,4/19/2022,BUCURESTI SECTORUL 3,"1,307"
780529,10899,4/19/2022,TARGU MURES,270
780541,11931,4/19/2022,BRASOV,755
780549,10899,4/19/2022,TARGU MURES,801
780551,11801,4/19/2022,BAILE TUSNAD,"1,109"
780564,9080,4/19/2022,ZABALA,"2,245"
780574,1049,4/19/2022,ZETEA,380
780586,9106,4/19/2022,BISTRITA,442
780600,9214,4/19/2022,ODORHEIU SECUIESC,116
780606,8655,4/19/2022,MIERCUREA CIUC,154
780616,4775,4/19/2022,TIMISOARA,872
780619,9106,4/19/2022,BISTRITA,64
780621,6246,4/19/2022,CAMPU LUI NEAG,"1,929"
780632,5394,4/19/2022,SIGHISOARA,400
780644,1141,4/19/2022,GHIRODA,39
780646,1141,4/19/2022,GHIRODA,"2,369"
780652,11255,4/19/2022,HARLAU,"1,490"
780654,864,4/19/2022,MIERCUREA CIUC,670
780674,7287,4/19/2022,TARGU MURES,457
780678,12301,4/19/2022,BUCURESTI SECTORUL 2,109
780695,12322,4/19/2022,GALATI,"1,008"
780698,8448,4/19/2022,SIMLEU SILVANIEI,49
780704,438,4/19/2022,ODORHEIU SECUIESC,228
780713,6027,4/19/2022,TIMISOARA,"2,532"
780720,780,4/19/2022,OTOPENI,304
780729,8448,4/19/2022,SIMLEU SILVANIEI,"2,799"
780736,780,4/19/2022,OTOPENI,110
780740,12323,4/19/2022,BUCURESTI,874
780743,12323,4/19/2022,BUCURESTI,0
780745,6027,4/19/2022,TIMISOARA,"1,461"
780746,12323,4/19/2022,BUCURESTI,341
780751,1073,4/19/2022,BUCURESTI,379
780784,10226,4/19/2022,DEJ,524
780790,690,4/19/2022,SOVATA,484
780819,12005,4/20/2022,TARGU MURES,315
780821,10711,4/20/2022,ARAD,739
780837,8456,4/20/2022,SINAIA,"1,970"
780850,5674,4/20/2022,VOLUNTARI,740
780860,11250,4/20/2022,GALATI,277
780919,6108,4/20/2022,IASI,149
780925,11502,4/20/2022,FAGARAS,519
780941,8565,4/20/2022,PLOIESTI,199
780943,9593,4/20/2022,ARAD,542
780960,12227,4/20/2022,TARGU FRUMOS,298
780963,12164,4/20/2022,ARAD,675
780965,723,4/20/2022,MOINESTI,794
780969,7189,4/20/2022,BUCURESTI SECTORUL 3,431
780980,12070,4/20/2022,TG MURES,430
780986,10594,4/20/2022,BACAU,498
780988,11444,4/20/2022,DROBETA TURNU SEVERIN,858
780997,11350,4/20/2022,TARGU MURES,324
781012,6050,4/20/2022,ODORHEIU SECUIESC,315
781018,4814,4/20/2022,ODORHEIU SECUIESC,315
781020,11605,4/20/2022,SANCRAIENI,301
781021,12070,4/20/2022,TG MURES,24
781023,5820,4/20/2022,BUCURESTI SECTORUL 5,77
781025,8655,4/20/2022,MIERCUREA CIUC,228
781031,11567,4/20/2022,BUCURESTI SECTORUL 5,953
781063,324,4/20/2022,ODORHEIU SECUIESC,228
781068,11350,4/20/2022,TARGU MURES,149
781073,5820,4/20/2022,BUCURESTI SECTORUL 5,123
781080,316,4/20/2022,TIMISOARA,504
781101,11119,4/20/2022,ARAD,100
781108,10183,4/20/2022,TIMISOARA,961
781119,6173,4/20/2022,TIMISOARA,551
781124,524,4/20/2022,PIATRA NEAMT,"2,142"
781132,9577,4/20/2022,TIMISOARA,597
781137,10771,4/20/2022,TURDA,365
781143,11217,4/20/2022,TURDA,148
781148,10941,4/20/2022,BAILE HERCULANE,433
781156,10771,4/20/2022,TURDA,"1,885"
781177,10403,4/20/2022,TIMISOARA,397
781179,1018,4/20/2022,SIGHETU MARMATIEI,684
781183,316,4/20/2022,TIMISOARA,674
781196,11168,4/20/2022,IASI,383
781205,564,4/20/2022,TARGU-MURES,"2,084"
781206,882,4/20/2022,TARGU-MURES,"1,685"
781216,882,4/20/2022,TARGU-MURES,337
781217,8845,4/20/2022,TARGU MURES,"1,601"
781218,10470,4/20/2022,TARGU MURES,674
781219,5390,4/20/2022,TARGU MURES,"1,264"
781220,6805,4/20/2022,TARGU MURES,"1,011"
781221,10691,4/20/2022,TARGU MURES,"2,949"
781222,6015,4/20/2022,TARGU MURES,"2,022"
781223,12277,4/20/2022,TARGU MURES,590
781224,12316,4/20/2022,TARGU-MURES,169
781225,698,4/20/2022,TARGU-MURES,"1,601"
781232,10599,4/21/2022,FAGARAS,817
781244,11893,4/21/2022,DEJ,169
781251,12279,4/21/2022,BRASOV,569
781254,8191,4/21/2022,CLUJ NAPOCA,598
781258,11593,4/21/2022,GIROC,"1,221"
781265,708,4/21/2022,CARANSEBES,"1,780"
781271,1804,4/21/2022,TIMISOARA,0
781273,1804,4/21/2022,TIMISOARA,"1,638"
781275,1804,4/21/2022,TIMISOARA,811
781293,5674,4/21/2022,VOLUNTARI,269
781298,564,4/21/2022,TARGU-MURES,"2,084"
781299,12277,4/21/2022,TARGU MURES,758
781300,9690,4/21/2022,TARGU MURES,590
781325,10809,4/21/2022,ODORHEIU SECUIESC,457
781327,10857,4/21/2022,PITESTI,885
781330,1387,4/21/2022,CLUJ NAPOCA,116
781333,1387,4/21/2022,CLUJ NAPOCA,"1,627"
781361,11518,4/21/2022,AGHIRESU-FABRICI,842
781369,12229,4/21/2022,CORUNCA,227
781370,12229,4/21/2022,CORUNCA,273
781375,11517,4/21/2022,SICULENI,247
781386,9580,4/21/2022,BODOC,270
781387,10427,4/21/2022,CLUJ NAPOCA,0
781388,10427,4/21/2022,CLUJ NAPOCA,0
781397,8362,4/21/2022,CARANSEBES,"3,641"
781399,10427,4/21/2022,CLUJ NAPOCA,"1,303"
781409,11331,4/21/2022,MIERCUREA CIUC,154
781421,6446,4/21/2022,CLUJ NAPOCA,483
781454,9541,4/26/2022,ODORHEIU SECUIESC,78
781458,12328,4/26/2022,DEJ,291
781479,5943,4/26/2022,ODORHEIU SECUIESC,270
781481,257,4/26/2022,ODORHEIU SECUIESC,233
781495,11301,4/26/2022,RUPEA,449
781498,161,4/26/2022,BRASOV,641
781508,11352,4/26/2022,IZVORUL MURESULUI,522
781513,281,4/26/2022,BUCURESTI SECTORUL 1,"1,250"
781515,9080,4/26/2022,ZABALA,295
781518,142,4/26/2022,SIGHISOARA,930
781537,6130,4/26/2022,CLUJ,74
781546,331,4/26/2022,BRASOV,418
781548,11119,4/26/2022,ARAD,839
781551,162,4/26/2022,SOVATA,768
781552,162,4/26/2022,SOVATA,71
781564,1023,4/26/2022,ODORHEIU SECUIESC,922
781566,162,4/26/2022,SOVATA,"1,173"
781571,1058,4/26/2022,ODORHEIU SECUIESC,639
781572,6130,4/26/2022,CLUJ,74
781573,6130,4/26/2022,CLUJ,74
781577,6130,4/26/2022,CLUJ,74
781586,1098,4/26/2022,BUCURESTI SECTORUL 1,999
781588,162,4/26/2022,SOVATA,228
781592,162,4/26/2022,SOVATA,228
781599,342,4/26/2022,MIERCUREA CIUC,"2,752"
781617,342,4/26/2022,MIERCUREA CIUC,644
781622,9541,4/26/2022,ODORHEIU SECUIESC,"1,409"
781624,1098,4/26/2022,BUCURESTI SECTORUL 6,487
781633,793,4/26/2022,FAGARAS,523
781635,1106,4/26/2022,SUCEAVA,"1,154"
781642,6130,4/26/2022,CLUJ,"5,832"
781652,5820,4/26/2022,BUCURESTI SECTORUL 5,55
781658,6387,4/26/2022,BICAZ,458
781661,12129,4/26/2022,BARLAD,"1,103"
781669,793,4/26/2022,FAGARAS,0
781676,8992,4/26/2022,BISTRITA,386
781680,8434,4/26/2022,BRASOV,569
781691,1098,4/26/2022,BUCURESTI SECTORUL 5,513
781700,484,4/26/2022,PIATRA NEAMT,292
781702,6387,4/26/2022,BICAZ,"3,227"
781704,505,4/26/2022,FOCSANI,783
781716,11567,4/26/2022,BUCURESTI SECTORUL 5,11
781718,5872,4/26/2022,CLUJ NAPOCA,78
781730,12085,4/26/2022,MACEA,"1,109"
781737,7021,4/26/2022,BECLEAN,"1,420"
781745,1098,4/26/2022,BUCURESTI SECTORUL 6,"1,327"
781747,6050,4/26/2022,ODORHEIU SECUIESC,452
781755,624,4/26/2022,CAREI,483
781769,954,4/26/2022,ARAD,"1,817"
781771,442,4/26/2022,TURDA,537
781774,1035,4/26/2022,OTOPENI,"3,151"
781782,9866,4/26/2022,MOSNITA NOUA,986
781783,1073,4/26/2022,BUCURESTI,0
781786,442,4/26/2022,TURDA,"1,083"
781791,1809,4/26/2022,BRASOV,541
781800,6972,4/26/2022,CLUJ NAPOCA,540
781811,476,4/26/2022,TARGU-MURES,715
781813,9676,4/26/2022,MOLDOVA NOUA,"2,312"
781815,678,4/26/2022,BUCURESTI SECTORUL 6,545
781820,11399,4/26/2022,SOVATA,658
781826,6727,4/26/2022,TARGU SECUIESC,898
781843,524,4/27/2022,PIATRA NEAMT,"2,143"
781845,11601,4/27/2022,IASI,629
781847,524,4/27/2022,PIATRA NEAMT,226
781934,10829,4/27/2022,SOVATA,270
781942,1132,4/27/2022,ALBA-IULIA,"2,039"
781983,7672,4/27/2022,FAGARAS,572
781991,1132,4/27/2022,ALBA-IULIA,150
781994,12083,4/27/2022,MIERCUREA CIUC,425
781997,5324,4/27/2022,ODORHEIU SECUIESC,183
782001,8655,4/27/2022,MIERCUREA CIUC,183
782009,8655,4/27/2022,MIERCUREA CIUC,150
782014,365,4/27/2022,ODORHEIU SECUIESC,355
782021,9402,4/27/2022,TIMISOARA,291
782029,1199,4/27/2022,TIMISOARA,154
782035,11724,4/27/2022,SILISTEA,291
782038,8501,4/27/2022,GHIMBAV,811
782040,11984,4/27/2022,LIVEZENI,465
782045,11966,4/27/2022,BACAU,915
782050,554,4/27/2022,CRAIOVA,"1,178"
782052,11292,4/27/2022,MIERCUREA CIUC,534
782055,11255,4/27/2022,HARLAU,764
782060,202,4/27/2022,ODORHEIU SECUIESC,586
782067,11349,4/27/2022,MIERCUREA NIRAJULUI,"1,064"
782070,11813,4/27/2022,IASI,"1,598"
782095,4518,4/27/2022,TARGU JIU,599
782154,9712,4/27/2022,HATEG,"1,356"
782157,1023,4/27/2022,ODORHEIU SECUIESC,85
782159,4518,4/27/2022,TARGU JIU,"1,285"
782161,6448,4/27/2022,RADAUTI,447
782163,11246,4/27/2022,IZVOARE,"1,602"
782168,10899,4/27/2022,TARGU MURES,"1,075"
782170,10802,4/27/2022,ROMAN,766
782176,12229,4/27/2022,CORUNCA,707
782234,690,4/27/2022,SOVATA,266
782239,9694,4/27/2022,BIVOLARIA,835
782243,12277,4/27/2022,TARGU MURES,"1,356"
782245,9690,4/27/2022,TARGU MURES,844
782277,316,4/27/2022,TIMISOARA,417
782287,11379,4/27/2022,BRASOV,347
782296,316,4/27/2022,TIMISOARA,458
782298,10504,4/27/2022,CODLEA,449
782300,11071,4/27/2022,TIMISOARA,299
782304,10696,4/27/2022,SANNICOLAU MARE,"1,897"
782305,11512,4/27/2022,SADOVA VECHE,598
782307,917,4/27/2022,CODLEA,"1,238"
782320,11016,4/27/2022,BRASOV,900
782327,6326,4/27/2022,CLUJ NAPOCA,"4,353"
782333,8655,4/27/2022,MIERCUREA CIUC,229
782335,8655,4/27/2022,MIERCUREA CIUC,457
782338,6326,4/27/2022,CLUJ NAPOCA,"1,781"
782351,10599,4/28/2022,FAGARAS,468
782353,8456,4/28/2022,SINAIA,343
782380,6560,4/28/2022,DUMBRAVA ROSIE,240
782393,9831,4/28/2022,LETCANI,894
782413,10550,4/28/2022,MIOVENI,"1,582"
782418,8923,4/28/2022,TARGU FRUMOS,299
782428,9886,4/28/2022,BRASOV,44
782441,9593,4/28/2022,ARAD,731
782443,12215,4/28/2022,BEIUS,898
782452,11159,4/28/2022,TG MURES,549
782461,11999,4/28/2022,GALATI,"3,685"
782471,5872,4/28/2022,CLUJ NAPOCA,129
782473,5872,4/28/2022,CLUJ NAPOCA,619
782475,1663,4/28/2022,BAILE TUSNAD,292
782477,6027,4/28/2022,TIMISOARA,"1,188"
782483,10387,4/28/2022,CAMPULUNG,"2,369"
782494,4814,4/28/2022,ODORHEIU SECUIESC,515
782500,12331,4/28/2022,CORUND,743
782502,12331,4/28/2022,CORUND,179
782504,574,4/28/2022,SOVATA,"1,410"
782517,10577,4/28/2022,OVESELU,597
782519,10236,4/28/2022,CARANSEBES,701
782521,723,4/28/2022,MOINESTI,834
782529,12279,4/28/2022,BRASOV,693
782534,5575,4/28/2022,CLUJ NAPOCA,539
782557,10691,4/28/2022,TARGU MURES,"1,048"
782562,5820,4/28/2022,BUCURESTI SECTORUL 5,946
782573,12331,4/28/2022,CORUND,90
782585,11945,4/28/2022,BUCURESTI SECTORUL 2,218
782600,8663,4/28/2022,CLUJ NAPOCA,729
782605,11119,4/28/2022,ARAD,100
782613,6557,4/28/2022,DUMBRAVITA,327
782629,8379,4/28/2022,OSICA DE SUS,617
782634,8028,4/28/2022,CLUJ NAPOCA,792
782636,5904,4/28/2022,CLUJ NAPOCA,806
782638,1098,4/28/2022,BUCURESTI SECTORUL 3,"1,146"
782640,113,4/28/2022,DEJ,"7,817"
782647,6727,4/28/2022,TARGU SECUIESC,361
782662,6246,4/28/2022,TARGU JIU,898
782671,1430,4/28/2022,SANNICOLAU MARE,"1,142"
782679,10413,4/28/2022,IASI,848
782685,11859,4/29/2022,BRASOV,135
782719,7161,4/29/2022,ALBA IULIA,184
782721,7161,4/29/2022,ALBA IULIA,"1,143"
782728,11514,4/29/2022,ZALAU,420
782730,11514,4/29/2022,ZALAU,0
782761,11414,4/29/2022,MARTINIS,754
782763,12215,4/29/2022,BEIUS,150
782787,193,4/29/2022,TIMISOARA,"1,865"
782812,12051,4/29/2022,TIMISOARA,624
782815,624,4/29/2022,CAREI,299
782816,1018,4/29/2022,SIGHETU MARMATIEI,769
782819,533,4/29/2022,BAIA MARE,0
782822,6358,4/29/2022,BAIA MARE,19
782836,9866,4/29/2022,MOSNITA NOUA,503
782844,7128,4/29/2022,IASI,552
782845,113,4/29/2022,DEJ,70
782851,7189,4/29/2022,BUCURESTI SECTORUL 3,274
782865,6955,4/29/2022,TURENI,457
782884,11191,4/29/2022,BRASOV,698
782898,6919,5/2/2022,BRASOV,284
782900,11153,5/2/2022,TARGU MURES,271
782902,10961,5/2/2022,BACIU,394
782907,698,5/2/2022,TARGU-MURES,"1,690"
782934,1106,5/2/2022,SUCEAVA,995
782943,698,5/2/2022,TARGU-MURES,39
782944,8456,5/2/2022,SINAIA,0
782950,6919,5/2/2022,BRASOV,0
782965,7709,5/2/2022,BRASOV,0
782972,689,5/2/2022,TIMISOARA,920
782981,11119,5/2/2022,ARAD,874
782983,8927,4/29/2022,CICEU-MIHAIESTI,0
782984,8927,4/29/2022,CICEU-MIHAIESTI,0
783002,9833,5/2/2022,MIERCUREA CIUC,"1,104"
783013,8655,5/2/2022,MIERCUREA CIUC,629
783036,11352,5/2/2022,IZVORUL MURESULUI,547
783039,554,5/2/2022,CRAIOVA,"2,031"
783041,554,5/2/2022,ISALNITA,956
783049,12275,5/2/2022,ARMENIS,714
783062,8655,5/2/2022,MIERCUREA CIUC,155
783066,554,5/2/2022,CRAIOVA,"2,145"
783091,10236,5/2/2022,CARANSEBES,"2,083"
783093,316,5/2/2022,TIMISOARA,520
783116,690,5/2/2022,SOVATA,633
783120,6050,5/2/2022,ODORHEIU SECUIESC,773
783122,624,5/2/2022,MOISEI,"1,108"
783135,9676,5/2/2022,MOLDOVA NOUA,"2,377"
783158,9226,5/2/2022,SOVATA,529
783163,5820,5/2/2022,BUCURESTI SECTORUL 5,271
783171,193,5/2/2022,TIMISOARA,782
783173,10637,5/2/2022,MOISEI,109
783178,8655,5/2/2022,MIERCUREA CIUC,441
783180,11528,5/2/2022,BUCURESTI,617
783191,650,5/2/2022,PETROSANI,"2,783"
783199,1098,5/2/2022,BUCURESTI SECTORUL 6,"1,325"
783209,1804,5/2/2022,TIMISOARA,824
783212,1106,5/2/2022,SUCEAVA,"2,064"
783221,4518,5/2/2022,TARGU JIU,"1,387"
783246,5394,5/2/2022,SIGHISOARA,434
783247,4518,5/2/2022,TARGU JIU,"1,158"
783251,5390,5/2/2022,TARGU MURES,78
783253,8845,5/2/2022,TARGU MURES,78
783256,10470,5/2/2022,TARGU MURES,78
783260,316,5/2/2022,TIMISOARA,208
783290,4967,5/2/2022,CLUJ NAPOCA,398
783319,1809,5/2/2022,BRASOV,274
783324,9690,5/2/2022,TARGU MURES,101
783333,10112,5/2/2022,TIMISOARA,838
783358,10599,5/2/2022,FAGARAS,825
783360,8927,5/2/2022,CICEU-MIHAIESTI,"1,517"
783364,882,5/2/2022,TARGU-MURES,78
783366,882,5/2/2022,TARGU-MURES,78
783368,864,5/2/2022,MIERCUREA CIUC,948
783370,8992,5/2/2022,BISTRITA,"1,982"
783372,10769,5/2/2022,IASI,299
783376,1049,5/2/2022,ZETEA,162
783381,8992,5/2/2022,BISTRITA,60
783383,12083,5/2/2022,MIERCUREA CIUC,122
783394,1190,5/2/2022,BRASOV,154
783399,7709,5/2/2022,BRASOV,521
783411,8655,5/2/2022,MIERCUREA CIUC,"1,241"
783413,8655,5/2/2022,MIERCUREA CIUC,360
783428,615,5/2/2022,CORUNCA,278
783429,615,5/2/2022,CORUNCA,0
783430,11349,5/2/2022,MIERCUREA NIRAJULUI,0
783431,11301,5/2/2022,RUPEA,0
783432,5394,5/2/2022,SIGHISOARA,0
783433,10899,5/2/2022,TARGU MURES,0
783434,12005,5/2/2022,TARGU MURES,0
783444,1196,4/29/2022,CLUJ NAPOCA,395
783445,8936,4/29/2022,CLUJ NAPOCA,322
783449,6345,4/29/2022,CLUJ NAPOCA,374
783451,476,5/2/2022,TARGU-MURES,449
783452,4967,5/2/2022,CLUJ NAPOCA,99
783477,143,5/3/2022,BRASOV,0
783505,564,5/3/2022,TARGU-MURES,"1,208"
783508,8845,5/3/2022,TARGU MURES,"1,265"
783510,10470,5/3/2022,TARGU MURES,422
783511,5390,5/3/2022,TARGU MURES,"1,012"
783513,6805,5/3/2022,TARGU MURES,"1,350"
783514,882,5/3/2022,TARGU-MURES,675
783515,882,5/3/2022,TARGU-MURES,"1,265"
783516,10691,5/3/2022,TARGU MURES,"1,687"
783517,6015,5/3/2022,TARGU MURES,"1,265"
783518,12316,5/3/2022,TARGU-MURES,388
783519,11191,5/3/2022,BRASOV,"7,872"
783528,11191,5/3/2022,BRASOV,"4,948"
783530,11191,5/3/2022,BRASOV,846
783549,8456,5/3/2022,SINAIA,50
783551,8456,5/3/2022,SINAIA,"1,111"
783553,8655,5/3/2022,MIERCUREA CIUC,144
783554,8501,5/3/2022,GHIMBAV,343
783556,6727,5/3/2022,TARGU SECUIESC,424
783562,12176,5/3/2022,SACALAZ,428
783564,5902,5/3/2022,VLAHA,"1,047"
783567,505,5/3/2022,FOCSANI,754
783574,689,5/3/2022,TIMISOARA,310
783577,6358,5/3/2022,BAIA MARE,217
783589,10236,5/3/2022,CARANSEBES,116
783654,9890,5/3/2022,PREDEAL,154
783662,10592,5/3/2022,BRASOV,547
783664,6050,5/3/2022,GHEORGHENI,229
783740,1098,5/3/2022,BUCURESTI SECTORUL 5,751
783741,6560,5/3/2022,DUMBRAVA ROSIE,229
783745,1098,5/3/2022,BUCURESTI SECTORUL 3,981
783748,8423,5/3/2022,SLATINA,"2,734"
783751,4814,5/3/2022,ODORHEIU SECUIESC,371
783756,7569,5/3/2022,TIMISOARA,"2,053"
783767,7998,5/3/2022,TARGU JIU,"1,466"
783772,6573,5/3/2022,JIBOU,"2,251"
783791,11173,5/3/2022,GIROC,499
783793,1142,5/3/2022,MARGHITA,"1,051"
783798,738,5/3/2022,CLUJ NAPOCA,457
783805,10226,5/3/2022,DEJ,457
783813,4814,5/3/2022,ODORHEIU SECUIESC,155
783840,10899,5/3/2022,TARGU MURES,541
783845,7021,5/3/2022,BECLEAN,"1,978"
783873,9080,5/3/2022,ZABALA,673
783894,12247,5/3/2022,BRASOV,983
783936,12070,5/4/2022,TG MURES,24
783938,10941,5/4/2022,BAILE HERCULANE,413
783940,12070,5/4/2022,TG MURES,594
783942,564,5/4/2022,TARGU-MURES,78
783965,9593,5/4/2022,ARAD,543
783967,9593,5/4/2022,ARAD,543
783969,9593,5/4/2022,ARAD,543
783977,9595,5/4/2022,SANPAUL,"2,090"
783979,9593,5/4/2022,ARAD,543
783997,6173,5/4/2022,TIMISOARA,882
784002,10771,5/4/2022,TURDA,772
784032,5640,5/4/2022,TARGU MURES,270
784036,6050,5/4/2022,VLAHITA,229
784049,11287,5/4/2022,TARGU MURES,300
784062,143,5/4/2022,BRASOV,716
784065,6342,4/29/2022,BUCURESTI SECTORUL 2,378
784068,10132,5/4/2022,DEVA,"1,033"
784077,10691,5/4/2022,TARGU MURES,78
784084,12344,5/4/2022,HUEDIN,291
784088,6015,5/4/2022,TARGU MURES,39
784095,10341,5/4/2022,DARABANI,"1,163"
784128,12117,5/4/2022,SEMLAC,639
784129,12343,5/4/2022,CUCORANI,"1,915"
784131,1141,5/4/2022,GHIRODA,"1,884"
784133,10857,5/4/2022,PITESTI,"1,108"
784139,11325,5/4/2022,BUCURESTI,373
784145,11350,5/4/2022,TARGU MURES,331
784149,8231,5/4/2022,SATU MARE,310
784151,11255,5/4/2022,HARLAU,892
784162,12165,5/4/2022,SFANTU  GHEORGHE,"1,233"
784175,524,5/4/2022,PIATRA NEAMT,"2,144"
784184,12322,5/4/2022,GALATI,386
784190,10771,5/4/2022,TURDA,"1,631"
784193,524,5/4/2022,PIATRA NEAMT,582
784196,12165,5/4/2022,SFANTU  GHEORGHE,150
784203,11901,5/4/2022,TIMISOARA,270
784208,11119,5/4/2022,ARAD,100
784229,8005,5/4/2022,SATU MARE,386
784232,780,5/4/2022,OTOPENI,632
784240,484,5/4/2022,PIATRA NEAMT,300
784254,10211,5/4/2022,SIBIU,541
784259,12346,5/4/2022,SUCEAVA,611
784269,1387,5/4/2022,CLUJ NAPOCA,"2,253"
784277,1430,5/4/2022,SANNICOLAU MARE,308
784279,6307,5/4/2022,CLUJ NAPOCA,399
784290,633,5/4/2022,BARLAD,353
784298,316,5/4/2022,TIMISOARA,-248
784305,10696,5/4/2022,SANNICOLAU MARE,515
784310,8927,5/4/2022,CICEU-MIHAIESTI,-211
784329,11131,5/4/2022,TARGU MURES,277
784365,1083,5/5/2022,BRASOV,803
784367,6027,5/5/2022,TIMISOARA,"1,517"
784383,12347,5/5/2022,BUCURESTI,114
784392,1019,5/5/2022,TULCEA,811
784445,11010,5/5/2022,BUZIAS,"1,032"
784446,10809,5/5/2022,ODORHEIU SECUIESC,324
784451,723,5/5/2022,MOINESTI,827
784453,5866,5/5/2022,CLUJ NAPOCA,536
784458,6588,5/5/2022,CRAIOVA,"1,769"
784461,12215,5/5/2022,BEIUS,"1,007"
784464,11945,5/5/2022,BUCURESTI SECTORUL 2,316
784470,4517,5/5/2022,TARGU MURES,271
784482,12263,5/5/2022,FALTICENI,165
784484,12263,5/5/2022,FALTICENI,150
784489,8191,5/5/2022,BUCURESTI SECTORUL 6,"10,597"
784497,12348,5/5/2022,RESITA,"1,286"
784522,11361,5/5/2022,TIMISOARA,846
784525,4775,5/5/2022,TIMISOARA,879
